exp,box,geno,sleepD,sleepN,sleepBoutD,sleepBoutN,sleepBoutN_1,sleepLengthD,sleepLengthN,wactivityD,wactivityN
1,6,dmist^{i8/i8},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,6,dmist^{i8/i8},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,6,dmist^{i8/i8},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,6,dmist^{i8/i8},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,6,dmist^{i8/i8},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,6,dmist^{i8/i8},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,6,dmist^{i8/i8},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,6,dmist^{i8/i8},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,6,dmist^{i8/i8},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,6,dmist^{i8/i8},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,6,dmist^{i8/i8},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,6,dmist^{i8/i8},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1,6,dmist^{i8/+},656.5,508,114,68,68,5.7581762216237,7.51554685801261,0.246085385326498,0.202420634920635
1,6,dmist^{i8/+},351.5,409,166.5,109.5,109.5,2.0777027027027,3.7437343358396,0.490458231954582,0.301967213114754
1,6,dmist^{i8/+},269.5,304.5,116.5,98.5,98.5,2.29852759790318,3.10590062111801,0.772241146643706,0.50596533414982
1,6,dmist^{i8/+},253.5,285.5,132,111.5,111.5,1.89988489208633,2.55973451327434,0.618455243483533,0.501545702629692
1,6,dmist^{i8/+},427,461,155,79.5,79.5,2.88049029622063,6.74056603773585,0.372263290868501,0.269232747780361
1,6,dmist^{i8/+},365,335.5,129.5,126,126,2.8028983778626,2.7110408280621,0.499971233611998,0.341001994017946
1,6,dmist^{i8/+},226.5,265,117.5,111.5,111.5,1.89729166666667,2.352280051563,0.660139305040026,0.419328300129302
1,6,dmist^{i8/+},698.5,581.5,71,15,15,10.4362541528239,40.4583333333333,0.603691613588109,0.175230769230769
1,6,dmist^{i8/+},449.5,385.5,167,99.5,99.5,2.75136316036544,3.87593491004649,0.348685417356283,0.302062430323299
1,6,dmist^{i8/+},558,514,141.5,63.5,63.5,4.40521452846219,8.24861111111111,0.322385321100917,0.207139959432049
1,6,dmist^{i8/+},322.5,387,126.5,76.5,76.5,2.55978736710444,5.13088235294118,0.862480572838393,0.489866155617055
1,6,dmist^{i8/+},718,539.5,78,41.5,41.5,10.3643524455028,12.9997096399535,0.395751734463351,0.345882421897896
1,6,dmist^{i8/+},453.5,517.5,135,58.5,58.5,3.45669487307118,11.0533309709426,0.43057834838446,0.212961630695444
1,6,dmist^{i8/+},421.5,401,151,96,96,2.78429432203017,4.17797069994574,0.531279455502173,0.357705479452054
1,6,dmist^{i8/+},437.5,407.5,147,94.5,94.5,3.12424242424242,4.61230514879547,0.366202149203031,0.301825748045646
1,6,dmist^{i8/+},724.5,585.5,65.5,9,9,15.3520408163265,68.6038961038961,0.278207666920538,0.1475
1,6,dmist^{i8/+},456,517,125,55.5,55.5,3.9207094418362,11.0259398496241,0.379894904982892,0.20800925925926
1,6,dmist^{i8/+},282,410.5,123,118,118,2.04246148202495,3.50361689814815,0.614514376936447,0.249086234252834
1,6,dmist^{i8/+},356,410.5,153,113.5,113.5,2.27337128949541,3.65273224043716,0.417479666275365,0.260470561387494
1,6,dmist^{i8/+},497,495.5,161,76.5,76.5,3.25369895442888,6.50385802469136,0.334842477050463,0.219433460884354
1,6,dmist^{i8/+},329.5,396,165,107,107,2.02800324675325,3.78058510638298,0.503214638971316,0.307563998217157
1,6,dmist^{i8/+},645,534,92.5,45,45,7.70952023988006,17.7714285714286,0.575041629307031,0.681040494250061
1,6,dmist^{i8/+},402,369,150.5,99.5,99.5,2.69567819148936,3.72885597548519,0.522434629877827,0.461660496824048
1,6,dmist^{i8/+},531,497.5,164,74,74,3.31292414982565,6.79205822738161,0.302058045581361,0.231023045096272
1,6,dmist^{i8/+},367.5,388,162.5,114,114,2.259732636522,3.46253995478288,0.395413394220321,0.297515649452269
1,6,dmist^{i8/+},204,341.5,122.5,120,120,1.62216993998909,2.87307692307692,0.677558159722224,0.370078431372548
1,6,dmist^{i8/+},357,400.5,154,107.5,107.5,2.27132968106341,4.3897619047619,0.65427081196244,0.317058128429674
1,6,dmist^{i8/+},418.5,398,165,97,97,2.56074886786201,4.60266666666667,0.472210279959937,0.406460292580982
