exp,box,geno,sleepD,sleepN,sleepBoutD,sleepBoutN,sleepBoutN_1,sleepLengthD,sleepLengthN,wactivityD,wactivityN
2,6,dmist^{+/+},290.5,301,55,109,109,5.44728116710875,2.77452218573714,3.24800740040938,0.551134000754662
2,6,dmist^{+/+},387.5,470,45.5,51.5,51.5,11.0109289617486,9.19109848484849,2.5314186457142,0.669007133632617
2,6,dmist^{+/+},377.5,387,68.5,88.5,88.5,4.61598184424271,4.83169533169533,1.72362181826476,0.546000748171137
2,6,dmist^{+/+},62,144.5,10,77,77,4.47058823529412,1.91278772378517,4.73915425798896,0.69874148822709
2,6,dmist^{+/+},361,462,82,58,58,5.27335164835165,7.96996729110913,2.12960339785234,0.706900345365417
2,6,dmist^{+/+},736,518.5,54.5,55,55,14.3832622601279,11.0961904761905,2.34348352713178,0.912764928326444
2,6,dmist^{+/+},155.5,332,31,109.5,109.5,3.83986928104575,3.03127606338616,2.48328465376658,0.428664425861055
2,6,dmist^{+/+},359.5,189.5,42,99.5,99.5,8.33409090909091,1.90515151515152,3.02471515054829,0.519232352292207
2,6,dmist^{+/+},179,273,45,85,85,4.46297343131713,3.21176470588235,2.32881375528541,0.579983700416392
2,6,dmist^{+/+},561,402.5,58.5,42.5,42.5,12.4814814814815,23.9017094017094,2.38346542433767,0.716278422273782
2,6,dmist^{+/+},79.5,184,16,72.5,72.5,4.84901960784314,2.58413461538462,2.98521774688203,0.706442537284222
2,6,dmist^{+/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,dmist^{+/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,dmist^{+/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,dmist^{+/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,dmist^{+/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,dmist^{+/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,dmist^{+/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,dmist^{+/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,dmist^{+/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,dmist^{+/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,dmist^{+/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,dmist^{+/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,dmist^{+/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,dmist^{+/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,dmist^{+/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,dmist^{+/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
2,6,dmist^{+/+},NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
